musteri_id,persona,toplam_gelir_hacmi,toplam_gider_hacmi,gelir_islem_sayisi,gelir_kaynagi_sayisi,gelir_duzenliligi,gider_gelir_orani,bakiye_trendi,fatura_odeme_duzeni,hesap_hareket_yogunlugu,klasik_skor,temerrut_olasiligi_gercek,temerrut
1439,stajyer_degisken_gelir,81699.0,74579.0,10,2,0.316,0.913,-0.227,0.5,0.335,621,0.1691,1
1440,stajyer_degisken_gelir,76838.0,72102.0,10,2,0.375,0.938,-0.584,1.0,0.32,616,0.6993,1
1441,klasik_maasli,131947.0,94809.0,6,1,1.0,0.719,0.699,0.333,0.317,831,0.0188,0
1442,ogrenci_yuksek_hacim,122432.0,113632.0,27,4,0.352,0.928,2.078,0.5,0.416,632,0.3454,0
1443,stajyer_degisken_gelir,89224.0,85735.0,12,2,0.291,0.961,2.814,1.0,0.317,629,0.0936,0
1444,dusuk_hacim_riskli,1763.0,2287.0,1,1,0.0,1.297,-8.722,0.5,0.26,501,0.988,1
1445,ogrenci_yuksek_hacim,136711.0,74429.0,30,4,0.343,0.544,23.482,0.333,0.421,646,0.024,0
1446,stajyer_degisken_gelir,109185.0,93689.0,14,2,0.133,0.858,8.439,0.667,0.349,649,0.1303,0
1447,dusuk_hacim_riskli,2497.0,2994.0,1,1,0.0,1.199,-4.659,0.5,0.267,502,0.9221,1
1448,ogrenci_yuksek_hacim,133116.0,97731.0,30,4,0.241,0.734,21.962,1.0,0.424,643,0.3545,0
1449,dusuk_hacim_riskli,6138.0,5653.0,3,1,0.779,0.921,3.933,1.0,0.276,506,0.0941,0
1450,stajyer_degisken_gelir,73184.0,57818.0,10,2,0.469,0.79,1.068,0.5,0.311,613,0.4472,1
1451,dusuk_hacim_riskli,5725.0,6171.0,2,1,0.0,1.078,-3.257,1.0,0.267,505,0.9256,1
1452,klasik_maasli,144366.0,102458.0,6,1,1.0,0.71,27.357,1.0,0.287,844,0.0024,0
1453,stajyer_degisken_gelir,105447.0,72165.0,13,2,0.332,0.684,27.861,0.5,0.33,645,0.0055,0
1454,dusuk_hacim_riskli,2736.0,3043.0,1,1,0.0,1.112,-1.112,0.333,0.258,502,0.8764,1
1455,dusuk_hacim_riskli,2256.0,2391.0,1,1,0.0,1.06,-1.345,0.167,0.258,502,0.7407,1
1456,stajyer_degisken_gelir,70113.0,49573.0,9,2,0.506,0.707,1.937,1.0,0.307,610,0.0263,0
1457,stajyer_degisken_gelir,81163.0,50399.0,11,2,0.446,0.621,37.32,0.333,0.326,621,0.0421,0
1458,dusuk_hacim_riskli,3402.0,3552.0,2,1,0.0,1.044,-0.624,0.5,0.272,503,0.946,1
1459,ogrenci_yuksek_hacim,144620.0,76462.0,27,4,0.002,0.529,7.765,1.0,0.431,654,0.0288,0
1460,klasik_maasli,185728.0,113323.0,6,1,1.0,0.61,1.349,0.333,0.285,850,0.0272,0
1461,stajyer_degisken_gelir,86395.0,85478.0,12,2,0.401,0.989,1.352,1.0,0.324,626,0.192,1
1462,klasik_maasli,190719.0,157826.0,6,1,1.0,0.828,0.038,0.667,0.285,850,0.1983,0
1463,stajyer_degisken_gelir,102374.0,87108.0,14,2,0.326,0.851,7.493,1.0,0.339,642,0.266,1
1464,stajyer_degisken_gelir,94324.0,71566.0,14,2,0.0,0.759,1.151,0.667,0.333,634,0.2098,0
1465,stajyer_degisken_gelir,84763.0,77275.0,10,2,0.355,0.912,4.243,0.0,0.314,624,0.1629,0
1466,stajyer_degisken_gelir,78446.0,54700.0,9,2,0.374,0.697,19.322,0.667,0.305,618,0.0423,0
1467,ogrenci_yuksek_hacim,115674.0,89251.0,29,4,0.293,0.772,9.482,1.0,0.428,625,0.0128,0
1468,klasik_maasli,150134.0,128820.0,6,1,1.0,0.858,6.927,0.833,0.285,850,0.1242,0
1469,stajyer_degisken_gelir,105737.0,92346.0,14,2,0.026,0.873,6.22,0.5,0.328,645,0.1229,0
1470,dusuk_hacim_riskli,2298.0,2538.0,1,1,0.0,1.104,-3.635,1.0,0.261,502,0.9295,1
1471,stajyer_degisken_gelir,82177.0,71759.0,10,2,0.295,0.873,2.761,0.833,0.312,622,0.0643,0
1472,ogrenci_yuksek_hacim,131555.0,88467.0,27,4,0.427,0.672,16.566,0.667,0.407,641,0.0212,0
1473,klasik_maasli,148430.0,114206.0,6,1,1.0,0.769,0.388,0.5,0.285,848,0.0882,1
1474,ogrenci_yuksek_hacim,113002.0,78193.0,27,4,0.214,0.692,7.979,0.667,0.404,623,0.0438,0
1475,stajyer_degisken_gelir,88675.0,54845.0,14,2,0.293,0.618,48.579,0.833,0.331,628,0.0108,0
1476,klasik_maasli,130036.0,72402.0,6,1,1.0,0.557,1.65,1.0,0.287,830,0.0875,0
1477,ogrenci_yuksek_hacim,121839.0,69209.0,28,4,0.096,0.568,21.217,0.5,0.412,631,0.0535,0
1478,ogrenci_yuksek_hacim,121653.0,76081.0,28,4,0.468,0.625,18.814,0.167,0.415,631,0.0591,0
1479,stajyer_degisken_gelir,100037.0,85570.0,13,2,0.317,0.855,0.253,0.833,0.328,640,0.4886,0
1480,ogrenci_yuksek_hacim,156902.0,89904.0,30,4,0.15,0.573,32.888,0.5,0.419,666,0.086,0
1481,dusuk_hacim_riskli,4233.0,4478.0,2,1,0.0,1.058,-0.984,1.0,0.263,504,0.5928,0
1482,klasik_maasli,141280.0,90500.0,6,1,1.0,0.641,1.143,0.333,0.285,841,0.1153,0
1483,ogrenci_yuksek_hacim,162825.0,111247.0,29,4,0.328,0.683,41.516,0.167,0.416,672,0.0709,0
1484,dusuk_hacim_riskli,3819.0,4035.0,3,1,1.0,1.057,-1.284,0.333,0.282,503,0.942,1
1485,stajyer_degisken_gelir,109595.0,89217.0,14,2,0.513,0.814,0.373,0.667,0.347,649,0.2018,0
1486,klasik_maasli,202672.0,170975.0,6,1,1.0,0.844,-0.065,0.333,0.291,850,0.3403,1
1487,ogrenci_yuksek_hacim,134518.0,120518.0,27,4,0.571,0.896,3.493,1.0,0.409,644,0.1116,0
1488,klasik_maasli,205699.0,179141.0,6,1,1.0,0.871,6.379,0.833,0.313,850,0.035,0
1489,ogrenci_yuksek_hacim,131343.0,81194.0,27,4,0.475,0.618,50.651,0.667,0.409,641,0.0188,0
1490,klasik_maasli,202503.0,125223.0,6,1,1.0,0.618,1.285,0.333,0.295,850,0.0489,0
1491,stajyer_degisken_gelir,81708.0,59964.0,10,2,0.429,0.734,0.474,0.667,0.307,621,0.0644,0
1492,ogrenci_yuksek_hacim,141434.0,113979.0,27,4,0.071,0.806,9.068,1.0,0.409,651,0.04,0
1493,klasik_maasli,172937.0,105061.0,6,1,1.0,0.608,28.603,1.0,0.285,850,0.0226,0
1494,ogrenci_yuksek_hacim,142690.0,75590.0,30,4,0.165,0.53,61.778,0.667,0.424,652,0.0076,0
1495,stajyer_degisken_gelir,81539.0,74057.0,10,2,0.409,0.908,8.4,1.0,0.306,621,0.0068,0
1496,ogrenci_yuksek_hacim,129035.0,115504.0,28,4,0.211,0.895,9.435,0.5,0.42,639,0.2398,0
1497,stajyer_degisken_gelir,111187.0,102233.0,15,2,0.291,0.919,-0.182,0.667,0.335,651,0.3449,0
1498,klasik_maasli,111967.0,92347.0,6,1,1.0,0.825,0.051,1.0,0.285,811,0.1716,1
1499,klasik_maasli,112297.0,69780.0,6,1,1.0,0.621,1.27,1.0,0.291,812,0.006,0
1500,klasik_maasli,173219.0,129820.0,6,1,1.0,0.749,0.499,0.5,0.293,850,0.0323,0
1501,ogrenci_yuksek_hacim,147600.0,132077.0,30,4,0.14,0.895,7.552,0.833,0.426,657,0.0495,0
1502,ogrenci_yuksek_hacim,147081.0,80931.0,27,4,0.282,0.55,28.771,0.167,0.407,657,0.0433,0
1503,ogrenci_yuksek_hacim,115003.0,57733.0,27,4,0.061,0.502,46.344,1.0,0.409,625,0.0391,0
1504,stajyer_degisken_gelir,97958.0,97917.0,14,2,0.243,1.0,-0.996,0.667,0.36,637,0.3585,1
1505,klasik_maasli,124776.0,111063.0,6,1,1.0,0.89,-0.339,0.5,0.285,824,0.2256,0
1506,klasik_maasli,156561.0,129445.0,6,1,1.0,0.827,18.183,0.5,0.285,850,0.0134,0
1507,klasik_maasli,117070.0,104929.0,6,1,1.0,0.896,-0.377,0.833,0.285,817,0.1087,1
1508,stajyer_degisken_gelir,96668.0,71117.0,13,2,0.376,0.736,0.912,0.333,0.333,636,0.6492,0
1509,klasik_maasli,135758.0,118502.0,6,1,1.0,0.873,-0.242,0.333,0.285,835,0.4188,0
1510,klasik_maasli,128455.0,117673.0,6,1,1.0,0.916,-0.497,0.333,0.287,828,0.1849,0
1511,klasik_maasli,184333.0,120658.0,6,1,1.0,0.655,1.061,1.0,0.293,850,0.0429,0
1512,ogrenci_yuksek_hacim,152910.0,90416.0,28,4,0.156,0.591,21.783,1.0,0.422,662,0.0713,0
1513,klasik_maasli,200396.0,151740.0,6,1,1.0,0.757,0.456,1.0,0.293,850,0.0685,0
1514,klasik_maasli,128101.0,100846.0,6,1,1.0,0.787,0.28,0.667,0.291,828,0.0575,0
1515,stajyer_degisken_gelir,76375.0,72804.0,10,2,0.46,0.953,3.625,0.667,0.311,616,0.054,0
1516,klasik_maasli,141083.0,121696.0,6,1,1.0,0.863,-0.173,1.0,0.285,841,0.0957,0
1517,stajyer_degisken_gelir,96488.0,96401.0,12,2,0.551,0.999,1.028,1.0,0.318,636,0.2527,0
1518,klasik_maasli,201540.0,115706.0,6,1,1.0,0.574,1.55,0.333,0.297,850,0.0991,0
1519,klasik_maasli,205261.0,134846.0,6,1,1.0,0.657,1.067,0.5,0.295,850,0.0135,0
1520,ogrenci_yuksek_hacim,175263.0,106266.0,30,4,0.048,0.606,17.663,0.667,0.436,685,0.0404,0
1521,stajyer_degisken_gelir,78080.0,61509.0,10,2,0.436,0.788,19.473,1.0,0.316,618,0.036,0
1522,klasik_maasli,185049.0,174854.0,6,1,1.0,0.945,4.372,0.167,0.293,850,0.0868,0
1523,stajyer_degisken_gelir,97094.0,87214.0,15,2,0.555,0.898,8.159,0.667,0.347,637,0.0191,0
1524,ogrenci_yuksek_hacim,114593.0,67583.0,29,4,0.332,0.59,11.166,1.0,0.438,624,0.0146,0
1525,stajyer_degisken_gelir,94812.0,81921.0,12,2,0.331,0.864,0.322,1.0,0.32,634,0.4281,0
1526,stajyer_degisken_gelir,91806.0,55904.0,14,2,0.052,0.609,56.232,1.0,0.33,631,0.1037,0
1527,ogrenci_yuksek_hacim,107114.0,80325.0,29,4,0.355,0.75,5.855,1.0,0.42,617,0.073,0
1528,stajyer_degisken_gelir,98692.0,59674.0,12,2,0.446,0.605,4.672,1.0,0.329,638,0.003,0
1529,dusuk_hacim_riskli,7095.0,7532.0,3,1,0.991,1.062,-1.223,0.833,0.273,507,0.2454,0
1530,stajyer_degisken_gelir,99625.0,83069.0,13,2,0.182,0.834,15.612,0.833,0.333,639,0.1655,1
1531,klasik_maasli,136376.0,129259.0,6,1,1.0,0.948,2.64,0.5,0.283,836,0.0814,0
1532,stajyer_degisken_gelir,87700.0,55504.0,12,2,0.406,0.633,20.984,1.0,0.32,627,0.0324,0
1533,klasik_maasli,176634.0,137506.0,6,1,1.0,0.778,0.332,0.333,0.285,850,0.1976,0
1534,dusuk_hacim_riskli,7403.0,7328.0,4,1,0.225,0.99,1.33,1.0,0.292,507,0.1016,1
1535,klasik_maasli,180878.0,164959.0,6,1,1.0,0.912,-0.47,0.833,0.285,850,0.0311,0
1536,dusuk_hacim_riskli,7474.0,7691.0,3,1,0.8,1.029,-0.744,0.333,0.274,507,0.8916,1
1537,dusuk_hacim_riskli,3714.0,3984.0,3,1,0.667,1.073,-2.151,1.0,0.277,503,0.3764,0
1538,dusuk_hacim_riskli,5987.0,6769.0,3,1,0.413,1.131,-5.868,0.667,0.267,505,0.9354,1
1539,dusuk_hacim_riskli,2734.0,2685.0,2,1,0.0,0.982,1.706,1.0,0.264,502,0.1768,0
1540,ogrenci_yuksek_hacim,125289.0,94498.0,30,4,0.518,0.754,8.741,0.5,0.439,635,0.0173,0
1541,klasik_maasli,149705.0,137055.0,6,1,1.0,0.916,-0.493,0.333,0.285,849,0.2323,0
1542,klasik_maasli,118637.0,77966.0,6,1,1.0,0.657,1.065,1.0,0.325,818,0.0673,1
1543,klasik_maasli,154503.0,130710.0,6,1,1.0,0.846,-0.08,0.667,0.302,850,0.2539,1
1544,dusuk_hacim_riskli,6105.0,6241.0,4,1,0.173,1.022,-0.096,0.833,0.292,506,0.7812,1
1545,klasik_maasli,112814.0,84868.0,6,1,1.0,0.752,0.473,1.0,0.288,812,0.0709,0
1546,ogrenci_yuksek_hacim,123521.0,109601.0,30,4,0.178,0.887,3.79,0.167,0.419,633,0.0575,0
1547,klasik_maasli,187339.0,113518.0,6,1,1.0,0.606,1.374,1.0,0.297,850,0.0309,0
1548,stajyer_degisken_gelir,90399.0,79986.0,11,2,0.559,0.885,9.065,0.833,0.331,630,0.0335,0
1549,klasik_maasli,115189.0,89163.0,6,1,1.0,0.774,0.347,0.333,0.291,815,0.1818,0
1550,klasik_maasli,190177.0,153241.0,6,1,1.0,0.806,0.169,1.0,0.285,850,0.2497,0
1551,stajyer_degisken_gelir,79426.0,59676.0,12,2,0.295,0.751,14.471,0.667,0.318,619,0.0352,0
1552,stajyer_degisken_gelir,79227.0,76638.0,12,2,0.15,0.967,-0.634,0.333,0.324,619,0.7082,1
1553,dusuk_hacim_riskli,2538.0,2632.0,1,1,0.0,1.037,-0.863,0.333,0.274,502,0.7571,1
1554,ogrenci_yuksek_hacim,115547.0,96214.0,27,4,0.159,0.833,7.538,0.833,0.402,625,0.0299,0
1555,ogrenci_yuksek_hacim,84311.0,71062.0,26,4,0.342,0.843,4.176,1.0,0.406,594,0.0611,0
1556,dusuk_hacim_riskli,4206.0,4876.0,3,1,0.837,1.159,-5.271,1.0,0.281,504,0.7401,1
1557,ogrenci_yuksek_hacim,114164.0,102003.0,26,4,0.52,0.893,4.518,1.0,0.401,624,0.0734,0
1558,ogrenci_yuksek_hacim,160753.0,118337.0,30,4,0.524,0.736,13.527,0.667,0.424,670,0.0235,0
1559,klasik_maasli,160459.0,123689.0,6,1,1.0,0.771,0.374,0.667,0.288,850,0.0485,0
1560,dusuk_hacim_riskli,4604.0,4935.0,2,1,0.0,1.072,-1.199,1.0,0.273,504,0.8983,1
1561,klasik_maasli,189890.0,175568.0,6,1,1.0,0.925,-0.548,0.833,0.333,850,0.2947,0
1562,stajyer_degisken_gelir,88340.0,72462.0,13,2,0.362,0.82,0.305,0.667,0.324,628,0.1279,0
1563,stajyer_degisken_gelir,91972.0,63119.0,14,2,0.381,0.686,14.616,1.0,0.337,631,0.0767,1
1564,klasik_maasli,192034.0,153767.0,6,1,1.0,0.801,0.203,1.0,0.297,850,0.051,0
1565,stajyer_degisken_gelir,99039.0,68136.0,14,2,0.397,0.688,4.108,1.0,0.331,639,0.009,0
1566,ogrenci_yuksek_hacim,92123.0,86274.0,26,4,0.312,0.937,0.621,0.5,0.418,602,0.4052,0
1567,stajyer_degisken_gelir,94364.0,80610.0,13,2,0.233,0.854,1.959,1.0,0.331,634,0.0178,0
1568,stajyer_degisken_gelir,90550.0,59925.0,12,2,0.241,0.662,29.303,0.333,0.331,630,0.0537,0
1569,dusuk_hacim_riskli,2970.0,3481.0,1,1,0.0,1.172,-5.481,1.0,0.277,502,0.7697,1
1570,ogrenci_yuksek_hacim,141955.0,91756.0,30,4,0.055,0.646,14.143,1.0,0.452,651,0.0263,0
1571,ogrenci_yuksek_hacim,115063.0,64666.0,29,4,0.0,0.562,24.649,0.333,0.435,625,0.0292,0
1572,stajyer_degisken_gelir,67854.0,58724.0,9,2,0.333,0.865,9.414,0.5,0.305,607,0.0797,0
1573,ogrenci_yuksek_hacim,96479.0,64186.0,26,4,0.353,0.665,17.058,0.333,0.394,606,0.0424,0
1574,klasik_maasli,200975.0,130162.0,6,1,1.0,0.648,29.974,0.833,0.283,850,0.0024,0
1575,klasik_maasli,149777.0,106275.0,6,1,1.0,0.71,33.463,0.667,0.288,849,0.0651,0
1576,klasik_maasli,208314.0,147619.0,6,1,1.0,0.709,0.746,0.5,0.287,850,0.1585,1
1577,klasik_maasli,183484.0,138897.0,6,1,1.0,0.757,0.46,1.0,0.29,850,0.085,1
1578,ogrenci_yuksek_hacim,98547.0,63984.0,27,4,0.065,0.649,14.14,0.667,0.416,608,0.0119,0
1579,stajyer_degisken_gelir,112804.0,106497.0,14,2,0.224,0.944,-0.484,0.167,0.333,652,0.5676,1
1580,klasik_maasli,187941.0,172427.0,6,1,1.0,0.917,7.117,0.333,0.283,850,0.0167,0
1581,ogrenci_yuksek_hacim,119359.0,89801.0,29,4,0.041,0.752,16.246,1.0,0.411,629,0.0165,0
1582,klasik_maasli,125268.0,99253.0,6,1,1.0,0.792,12.792,0.333,0.29,825,0.0482,0
1583,klasik_maasli,132721.0,77686.0,6,1,1.0,0.585,1.496,1.0,0.287,832,0.0304,0
1584,stajyer_degisken_gelir,87947.0,79925.0,12,2,0.378,0.909,-0.383,0.167,0.324,627,0.4411,0
1585,klasik_maasli,188000.0,119715.0,6,1,1.0,0.637,1.172,0.667,0.3,850,0.3885,1
1586,klasik_maasli,146500.0,84864.0,6,1,1.0,0.579,1.539,0.667,0.288,846,0.0284,0
1587,dusuk_hacim_riskli,1961.0,2318.0,2,1,0.0,1.182,-1.477,0.833,0.278,501,0.8463,0
1588,stajyer_degisken_gelir,100212.0,64724.0,12,2,0.168,0.646,24.929,0.833,0.329,640,0.0536,0
1589,ogrenci_yuksek_hacim,122459.0,67493.0,30,4,0.319,0.551,32.355,1.0,0.417,632,0.0059,0
1590,ogrenci_yuksek_hacim,109241.0,93016.0,29,4,0.205,0.851,8.522,0.833,0.411,619,0.0575,0
1591,ogrenci_yuksek_hacim,122288.0,115298.0,28,4,0.209,0.943,0.923,0.833,0.422,632,0.5424,0
1592,dusuk_hacim_riskli,6483.0,6554.0,3,1,0.818,1.011,0.163,1.0,0.273,506,0.1033,0
1593,ogrenci_yuksek_hacim,123313.0,104095.0,27,4,0.651,0.844,9.731,0.667,0.404,633,0.0435,0
1594,dusuk_hacim_riskli,2446.0,2918.0,2,1,0.0,1.193,-8.275,0.333,0.267,502,0.9762,1
1595,klasik_maasli,193913.0,135502.0,6,1,1.0,0.699,31.233,0.167,0.283,850,0.0078,0
1596,dusuk_hacim_riskli,6195.0,6096.0,3,1,0.946,0.984,2.4,0.833,0.273,506,0.0804,0
1597,klasik_maasli,157526.0,123855.0,6,1,1.0,0.786,0.288,0.833,0.288,850,0.1351,0
1598,stajyer_degisken_gelir,77342.0,69489.0,13,2,0.231,0.898,5.181,1.0,0.335,617,0.0369,0
1599,klasik_maasli,195806.0,131037.0,6,1,1.0,0.669,0.989,1.0,0.287,850,0.0846,0
1600,ogrenci_yuksek_hacim,132911.0,89775.0,27,4,0.207,0.675,14.618,0.333,0.411,642,0.0551,0
1601,klasik_maasli,122236.0,97375.0,6,1,1.0,0.797,0.212,1.0,0.285,822,0.0575,0
1602,ogrenci_yuksek_hacim,142032.0,89444.0,29,4,0.117,0.63,15.759,0.333,0.413,652,0.03,0
1603,ogrenci_yuksek_hacim,161679.0,115671.0,28,4,0.178,0.715,14.115,0.333,0.408,671,0.037,0
1604,ogrenci_yuksek_hacim,150539.0,81204.0,26,4,0.332,0.539,19.778,0.667,0.415,660,0.0662,0
1605,dusuk_hacim_riskli,7177.0,7326.0,4,1,0.0,1.021,0.231,0.5,0.272,507,0.1607,0
1606,klasik_maasli,197670.0,157889.0,6,1,1.0,0.799,16.212,0.667,0.285,850,0.0397,0
1607,stajyer_degisken_gelir,120076.0,112238.0,14,2,0.47,0.935,-0.461,0.667,0.341,660,0.6732,1
1608,ogrenci_yuksek_hacim,139308.0,130559.0,26,4,0.19,0.937,-0.022,1.0,0.399,649,0.4923,1
1609,klasik_maasli,116082.0,66279.0,6,1,1.0,0.571,1.596,0.833,0.295,816,0.0267,0
1610,klasik_maasli,176224.0,165092.0,6,1,1.0,0.937,-0.62,0.5,0.291,850,0.3018,1
1611,stajyer_degisken_gelir,79828.0,73561.0,9,2,0.512,0.921,5.846,1.0,0.323,619,0.1282,0
1612,klasik_maasli,155635.0,103057.0,6,1,1.0,0.662,1.014,0.833,0.295,850,0.0268,0
1613,stajyer_degisken_gelir,105785.0,72611.0,15,2,0.24,0.686,1.632,0.5,0.337,645,0.0539,0
1614,klasik_maasli,158042.0,88887.0,6,1,1.0,0.562,1.642,0.5,0.291,850,0.0077,0
1615,dusuk_hacim_riskli,4132.0,4555.0,2,1,0.0,1.102,-2.419,0.333,0.27,504,0.9492,1
1616,ogrenci_yuksek_hacim,153228.0,126452.0,29,4,0.637,0.825,13.954,0.833,0.413,663,0.0222,0
1617,ogrenci_yuksek_hacim,132290.0,83088.0,27,4,0.166,0.628,20.455,1.0,0.419,642,0.0333,0
1618,ogrenci_yuksek_hacim,119376.0,86322.0,29,4,0.276,0.723,17.102,1.0,0.433,629,0.0389,0
1619,ogrenci_yuksek_hacim,106089.0,80233.0,28,4,0.462,0.756,23.64,0.167,0.406,616,0.0165,0
1620,dusuk_hacim_riskli,2018.0,2540.0,1,1,0.0,1.259,-9.255,0.833,0.26,502,0.9824,1
1621,stajyer_degisken_gelir,90029.0,54512.0,12,2,0.462,0.605,28.598,0.667,0.324,630,0.0161,0
1622,dusuk_hacim_riskli,8432.0,8730.0,4,1,0.647,1.035,-1.111,0.5,0.278,508,0.5261,0
1623,ogrenci_yuksek_hacim,109193.0,86630.0,26,4,0.11,0.793,8.069,1.0,0.397,619,0.2119,0
1624,ogrenci_yuksek_hacim,101589.0,58192.0,27,4,0.055,0.573,12.786,0.833,0.414,611,0.0384,0
1625,dusuk_hacim_riskli,2432.0,2482.0,2,1,0.0,1.021,0.073,0.5,0.272,502,0.4478,0
1626,ogrenci_yuksek_hacim,146081.0,111614.0,29,4,0.1,0.764,8.868,1.0,0.438,656,0.0305,0
1627,dusuk_hacim_riskli,4603.0,4526.0,3,1,0.491,0.983,1.576,0.0,0.282,504,0.4282,0
1628,klasik_maasli,139944.0,107377.0,6,1,1.0,0.767,0.402,0.333,0.288,839,0.0935,0
1629,stajyer_degisken_gelir,91879.0,81862.0,12,2,0.246,0.891,6.92,1.0,0.322,631,0.1225,0
1630,stajyer_degisken_gelir,82990.0,51351.0,11,2,0.211,0.619,1.653,1.0,0.315,622,0.0053,0
1631,ogrenci_yuksek_hacim,153605.0,115916.0,28,4,0.447,0.755,12.964,0.333,0.412,663,0.0181,0
1632,ogrenci_yuksek_hacim,121337.0,88995.0,30,4,0.157,0.733,9.45,0.333,0.431,631,0.1285,0
1633,ogrenci_yuksek_hacim,118599.0,110685.0,29,4,0.193,0.933,0.375,1.0,0.413,628,0.5419,0
1634,klasik_maasli,129803.0,110256.0,6,1,1.0,0.849,-0.094,0.667,0.287,829,0.2986,0
1635,dusuk_hacim_riskli,6639.0,7392.0,3,1,0.419,1.113,-3.896,0.333,0.284,506,0.9182,1
1636,dusuk_hacim_riskli,1696.0,2423.0,1,1,0.0,1.429,-10.742,0.5,0.274,501,0.9794,1
1637,stajyer_degisken_gelir,120441.0,72923.0,15,2,0.052,0.605,24.77,0.5,0.341,660,0.345,0
1638,ogrenci_yuksek_hacim,129845.0,108929.0,28,4,0.162,0.839,11.66,0.333,0.417,639,0.0226,0
1639,dusuk_hacim_riskli,2756.0,2925.0,2,1,0.0,1.061,-1.576,0.333,0.267,502,0.8451,1
1640,ogrenci_yuksek_hacim,106905.0,89738.0,25,4,0.42,0.839,7.527,1.0,0.391,616,0.0871,0
1641,ogrenci_yuksek_hacim,136991.0,78339.0,28,4,0.18,0.572,16.12,1.0,0.41,646,0.0273,0
1642,ogrenci_yuksek_hacim,88554.0,81907.0,25,4,0.537,0.925,4.721,1.0,0.398,598,0.0423,0
1643,ogrenci_yuksek_hacim,110518.0,65024.0,26,4,0.633,0.588,23.031,1.0,0.394,620,0.0048,0
1644,ogrenci_yuksek_hacim,96602.0,63111.0,27,4,0.341,0.653,19.472,0.667,0.402,606,0.0145,0
1645,stajyer_degisken_gelir,112645.0,95803.0,13,2,0.323,0.85,9.544,0.333,0.33,652,0.0584,0
1646,ogrenci_yuksek_hacim,91248.0,56124.0,27,4,0.219,0.615,46.674,1.0,0.416,601,0.1275,0
1647,ogrenci_yuksek_hacim,135409.0,89856.0,26,4,0.61,0.664,17.918,1.0,0.403,645,0.0203,0
1648,stajyer_degisken_gelir,77151.0,51968.0,10,2,0.235,0.674,41.227,0.833,0.327,617,0.0271,0
1649,klasik_maasli,177705.0,161299.0,6,1,1.0,0.908,-0.445,0.833,0.288,850,0.095,0
1650,klasik_maasli,170275.0,139461.0,6,1,1.0,0.819,0.084,0.333,0.285,850,0.592,1
1651,klasik_maasli,207680.0,131978.0,6,1,1.0,0.635,1.189,0.5,0.285,850,0.0282,0
1652,stajyer_degisken_gelir,71927.0,55814.0,9,2,0.498,0.776,0.52,0.667,0.303,611,0.3365,0
1653,ogrenci_yuksek_hacim,126142.0,86953.0,28,4,0.483,0.689,20.526,0.833,0.42,636,0.0462,0
1654,klasik_maasli,143889.0,124213.0,6,1,1.0,0.863,-0.181,0.167,0.287,843,0.6187,1
1655,klasik_maasli,189147.0,113623.0,6,1,1.0,0.601,1.395,0.5,0.287,850,0.024,0
1656,stajyer_degisken_gelir,89314.0,73354.0,10,2,0.273,0.821,9.355,1.0,0.316,629,0.0393,0
1657,klasik_maasli,192245.0,175112.0,6,1,1.0,0.911,-0.466,0.667,0.285,850,0.1507,1
1658,klasik_maasli,123879.0,113746.0,6,1,1.0,0.918,-0.511,0.833,0.287,823,0.1786,0
1659,klasik_maasli,120237.0,86392.0,6,1,1.0,0.719,0.697,1.0,0.3,820,0.1604,1
1660,dusuk_hacim_riskli,6335.0,5752.0,4,1,0.383,0.908,5.77,1.0,0.283,506,0.1101,0
1661,dusuk_hacim_riskli,8199.0,8186.0,4,1,0.4,0.998,1.082,0.167,0.283,508,0.2508,0
1662,klasik_maasli,157533.0,139495.0,6,1,1.0,0.885,-0.312,0.833,0.288,850,0.3693,1
1663,klasik_maasli,138915.0,76524.0,6,1,1.0,0.551,1.682,0.833,0.288,838,0.0509,0
1664,klasik_maasli,167552.0,120989.0,6,1,1.0,0.722,0.677,1.0,0.288,850,0.3068,0
1665,stajyer_degisken_gelir,95289.0,61256.0,14,2,0.249,0.643,1.792,0.5,0.345,635,0.1398,0
1666,ogrenci_yuksek_hacim,117758.0,109687.0,26,4,0.086,0.931,3.283,1.0,0.418,627,0.0422,0
1667,klasik_maasli,129623.0,84603.0,6,1,1.0,0.653,1.093,0.833,0.291,829,0.0564,0
1668,klasik_maasli,145756.0,125878.0,6,1,1.0,0.864,-0.176,1.0,0.29,845,0.1374,0
1669,stajyer_degisken_gelir,78372.0,56541.0,12,2,0.353,0.721,9.426,0.833,0.32,618,0.064,0
1670,dusuk_hacim_riskli,7256.0,6880.0,4,1,0.629,0.948,2.856,0.5,0.272,507,0.1373,0
1671,klasik_maasli,137594.0,101145.0,6,1,1.0,0.735,0.583,0.833,0.29,837,0.035,0
1672,stajyer_degisken_gelir,90826.0,68451.0,13,2,0.492,0.754,0.614,0.667,0.335,630,0.1526,0
1673,klasik_maasli,203851.0,183992.0,6,1,1.0,0.903,-0.415,0.5,0.291,850,0.3276,1
1674,stajyer_degisken_gelir,79726.0,58855.0,9,2,0.427,0.738,24.241,0.667,0.305,619,0.0529,0
1675,dusuk_hacim_riskli,4975.0,5448.0,2,1,0.0,1.095,-5.237,0.167,0.269,504,0.7796,1
1676,klasik_maasli,116184.0,106085.0,6,1,1.0,0.913,4.303,0.667,0.285,816,0.0341,0
